=== MANUAL PATH SEQUENCES COMPARISON LOG (GRAPHS_NON_DAG) ===


Graph Size: 10 Nodes | File: graph_10.json
  -> Exact SPP Path:   [0, 7, 6, 4, 5, 2, 3, 9] (Cost: -22.17)
  -> Exact RCSPP Path: [0, 3, 9] (Cost: 5.78)
  [SPP] GA Run 00 | Feasible=True  | Cost=   -15.77 | Path: [0, 1, 6, 4, 5, 2, 3, 9]
  [RCSPP] SQA Run 19 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 20 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 21 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 22 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 23 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 24 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 25 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 26 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 27 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 28 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 29 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 30 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 31 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 32 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 33 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 34 | Feasible=True  | Cost=    11.12 | Path: [0, 7, 8, 9]
  [RCSPP] SQA Run 35 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 36 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 37 | Feasible=True  | Cost=    11.12 | Path: [0, 7, 8, 9]
  [RCSPP] SQA Run 38 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 39 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 40 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 41 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 42 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 43 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 44 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 45 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 46 | Feasible=True  | Cost=    11.12 | Path: [0, 7, 8, 9]
  [RCSPP] SQA Run 47 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 48 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]
  [RCSPP] SQA Run 49 | Feasible=True  | Cost=     5.78 | Path: [0, 3, 9]

Graph Size: 20 Nodes | File: graph_20.json
  -> Exact SPP Path:   [0, 3, 2, 16, 4, 19] (Cost: -62.39)
  -> Exact RCSPP Path: [0, 5, 18, 19] (Cost: -21.64)
  [SPP] GA Run 00 | Feasible=True  | Cost=   -34.44 | Path: [0, 5, 18, 6, 4, 13, 1, 9, 8, 19]
  [SPP] GA Run 01 | Feasible=True  | Cost=   -39.35 | Path: [0, 5, 11, 9, 8, 6, 7, 12, 4, 17, 18, 19]
  [SPP] GA Run 02 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 03 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 04 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 05 | Feasible=True  | Cost=   -38.35 | Path: [0, 5, 11, 9, 8, 6, 7, 12, 4, 19]
  [SPP] GA Run 06 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 07 | Feasible=True  | Cost=   -24.51 | Path: [0, 5, 6, 4, 19]
  [SPP] GA Run 08 | Feasible=True  | Cost=   -24.51 | Path: [0, 5, 6, 4, 19]
  [SPP] GA Run 09 | Feasible=True  | Cost=   -35.06 | Path: [0, 5, 18, 16, 4, 6, 7, 8, 19]
  [SPP] GA Run 10 | Feasible=True  | Cost=   -35.30 | Path: [0, 5, 18, 16, 4, 11, 9, 8, 19]
  [SPP] GA Run 11 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 12 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 13 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 14 | Feasible=True  | Cost=   -30.34 | Path: [0, 5, 18, 16, 4, 19]
  [SPP] GA Run 15 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 16 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 17 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 18 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 19 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 20 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 21 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 22 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 23 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 24 | Feasible=True  | Cost=   -32.06 | Path: [0, 5, 18, 6, 7, 12, 13, 4, 19]
  [SPP] GA Run 25 | Feasible=True  | Cost=   -40.57 | Path: [0, 5, 6, 7, 12, 13, 4, 2, 16, 17, 18, 19]
  [SPP] GA Run 26 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 27 | Feasible=True  | Cost=   -24.37 | Path: [0, 5, 6, 7, 8, 19]
  [SPP] GA Run 28 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 29 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 30 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 31 | Feasible=True  | Cost=   -29.63 | Path: [0, 5, 6, 7, 12, 13, 4, 19]
  [SPP] GA Run 32 | Feasible=True  | Cost=   -24.51 | Path: [0, 5, 6, 4, 19]
  [SPP] GA Run 33 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 34 | Feasible=True  | Cost=   -35.30 | Path: [0, 5, 18, 16, 4, 11, 9, 8, 19]
  [SPP] GA Run 35 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 36 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 37 | Feasible=True  | Cost=   -24.51 | Path: [0, 5, 6, 4, 19]
  [SPP] GA Run 38 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 39 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 40 | Feasible=True  | Cost=   -25.14 | Path: [0, 5, 11, 2, 13, 4, 17, 18, 19]
  [SPP] GA Run 41 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] GA Run 42 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 43 | Feasible=True  | Cost=   -32.56 | Path: [0, 5, 11, 9, 8, 7, 12, 6, 4, 2, 16, 17, 18, 19]
  [SPP] GA Run 44 | Feasible=True  | Cost=   -48.45 | Path: [0, 5, 11, 9, 8, 6, 4, 2, 16, 17, 18, 19]
  [SPP] GA Run 45 | Feasible=True  | Cost=   -31.90 | Path: [0, 5, 18, 6, 4, 11, 9, 8, 19]
  [SPP] GA Run 46 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] GA Run 47 | Feasible=True  | Cost=   -29.63 | Path: [0, 5, 6, 7, 12, 13, 4, 19]
  [SPP] GA Run 48 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] GA Run 49 | Feasible=True  | Cost=   -37.02 | Path: [0, 5, 18, 6, 7, 12, 13, 4, 11, 9, 8, 19]
  [RCSPP] GA Run 00 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 01 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 02 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 03 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 04 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 05 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 06 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 07 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 08 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 09 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 10 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 11 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 12 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 13 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 14 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 15 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 16 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 17 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 18 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 19 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 20 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 21 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 22 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 23 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 24 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 25 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 26 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 27 | Feasible=True  | Cost=     1.28 | Path: [0, 8, 6, 4, 19]
  [RCSPP] GA Run 28 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 29 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 30 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 31 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 32 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 33 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 34 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 35 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 36 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 37 | Feasible=True  | Cost=     9.34 | Path: [0, 8, 19]
  [RCSPP] GA Run 38 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 39 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 40 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 41 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 42 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 43 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 44 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 45 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 46 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 47 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 48 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] GA Run 49 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 00 | Feasible=True  | Cost=   -25.58 | Path: [0, 5, 6, 7, 12, 11, 2, 16, 4, 19]
  [SPP] PSO Run 01 | Feasible=True  | Cost=   -25.35 | Path: [0, 5, 6, 7, 12, 4, 19]
  [SPP] PSO Run 02 | Feasible=True  | Cost=   -25.52 | Path: [0, 5, 6, 4, 17, 18, 19]
  [SPP] PSO Run 03 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 04 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 05 | Feasible=True  | Cost=   -18.09 | Path: [0, 3, 2, 13, 14, 15, 9, 8, 19]
  [SPP] PSO Run 06 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 07 | Feasible=True  | Cost=   -30.34 | Path: [0, 5, 18, 16, 4, 19]
  [SPP] PSO Run 08 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 09 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 10 | Feasible=True  | Cost=   -29.48 | Path: [0, 5, 6, 4, 11, 9, 8, 19]
  [SPP] PSO Run 11 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 12 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 13 | Feasible=True  | Cost=   -29.84 | Path: [0, 3, 2, 16, 17, 18, 6, 4, 11, 9, 8, 19]
  [SPP] PSO Run 14 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 15 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 16 | Feasible=True  | Cost=   -34.59 | Path: [0, 5, 6, 7, 12, 13, 4, 11, 9, 8, 19]
  [SPP] PSO Run 17 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 18 | Feasible=True  | Cost=   -30.34 | Path: [0, 5, 18, 16, 4, 19]
  [SPP] PSO Run 19 | Feasible=True  | Cost=   -28.85 | Path: [0, 5, 6, 7, 12, 11, 9, 8, 19]
  [SPP] PSO Run 20 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 21 | Feasible=True  | Cost=   -34.59 | Path: [0, 5, 11, 2, 13, 1, 16, 17, 18, 19]
  [SPP] PSO Run 22 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 23 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 24 | Feasible=True  | Cost=   -30.34 | Path: [0, 5, 18, 16, 4, 19]
  [SPP] PSO Run 25 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 26 | Feasible=True  | Cost=   -30.22 | Path: [0, 3, 2, 13, 1, 5, 18, 19]
  [SPP] PSO Run 27 | Feasible=True  | Cost=   -25.52 | Path: [0, 5, 6, 4, 17, 18, 19]
  [SPP] PSO Run 28 | Feasible=True  | Cost=   -25.14 | Path: [0, 5, 11, 2, 13, 4, 17, 18, 19]
  [SPP] PSO Run 29 | Feasible=True  | Cost=   -40.57 | Path: [0, 5, 6, 7, 12, 13, 4, 2, 16, 17, 18, 19]
  [SPP] PSO Run 30 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] PSO Run 31 | Feasible=True  | Cost=   -39.78 | Path: [0, 5, 6, 7, 8, 9, 11, 2, 16, 4, 19]
  [SPP] PSO Run 32 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 33 | Feasible=True  | Cost=   -30.22 | Path: [0, 3, 2, 13, 1, 5, 18, 19]
  [SPP] PSO Run 34 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 35 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 36 | Feasible=True  | Cost=   -27.80 | Path: [0, 5, 18, 6, 7, 12, 10, 11, 2, 16, 4, 19]
  [SPP] PSO Run 37 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 38 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 39 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 40 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 41 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] PSO Run 42 | Feasible=True  | Cost=   -30.34 | Path: [0, 5, 18, 16, 4, 19]
  [SPP] PSO Run 43 | Feasible=True  | Cost=   -24.51 | Path: [0, 5, 6, 4, 19]
  [SPP] PSO Run 44 | Feasible=True  | Cost=   -25.52 | Path: [0, 5, 6, 4, 17, 18, 19]
  [SPP] PSO Run 45 | Feasible=True  | Cost=   -23.35 | Path: [0, 3, 2, 13, 14, 11, 9, 8, 19]
  [SPP] PSO Run 46 | Feasible=True  | Cost=   -37.51 | Path: [0, 5, 11, 9, 8, 6, 4, 19]
  [SPP] PSO Run 47 | Feasible=True  | Cost=   -29.46 | Path: [0, 5, 11, 9, 8, 19]
  [SPP] PSO Run 48 | Feasible=True  | Cost=   -26.94 | Path: [0, 5, 18, 6, 4, 19]
  [SPP] PSO Run 49 | Feasible=True  | Cost=   -25.52 | Path: [0, 5, 6, 4, 17, 18, 19]
  [RCSPP] PSO Run 00 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 01 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 02 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 03 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 04 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 05 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 06 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 07 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 08 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 09 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 10 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 11 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 12 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 13 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 14 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 15 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 16 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 17 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 18 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 19 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 20 | Feasible=True  | Cost=     1.28 | Path: [0, 8, 6, 4, 19]
  [RCSPP] PSO Run 21 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 22 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 23 | Feasible=True  | Cost=     3.56 | Path: [0, 5, 4, 19]
  [RCSPP] PSO Run 24 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 25 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 26 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 27 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 28 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 29 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 30 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 31 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 32 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 33 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 34 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 35 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 36 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 37 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 38 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 39 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 40 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 41 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 42 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 43 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 44 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 45 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 46 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 47 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 48 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [RCSPP] PSO Run 49 | Feasible=True  | Cost=   -21.64 | Path: [0, 5, 18, 19]
  [SPP] SQA Run 00 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 01 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 02 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 03 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 04 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 05 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 06 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 07 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 08 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 09 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 10 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 11 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 12 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 13 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 14 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 15 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 16 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 17 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 18 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 19 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 20 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 21 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 22 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 23 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 24 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 25 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 26 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 27 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 28 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 29 | Feasible=False | Cost=      inf | Path: []
  [SPP] SQA Run 30 | Feasible=False | Cost=      inf | Path: []
